Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
Office Supplies,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,OFF-LA-10002762,Avery 485,41.2237,7,East,5915,Consumer,2016-09-23 0:00,Standard Class,New York,Labels,USD87.70
Office Supplies,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,27.434,4,East,5917,Consumer,2016-09-23 0:00,Standard Class,New York,Storage,USD94.59
Technology,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,58.7916,3,East,5920,Consumer,2016-09-23 0:00,Standard Class,New York,Phones,USD209.97
Technology,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,217.767,2,East,5921,Consumer,2016-09-23 0:00,Standard Class,New York,Accessories,USD659.89
Office Supplies,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",53.2608,2,East,5922,Consumer,2016-09-23 0:00,Standard Class,New York,Paper,USD110.95
Technology,New York City,United States,PF-19120,Peter Fuller,0,2016-09-17 0:00,US-2016-126977,10035,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,1.356,4,East,5923,Consumer,2016-09-23 0:00,Standard Class,New York,Phones,USD67.79
Office Supplies,New York City,United States,SG-20890,Susan Gilcrest,0,2015-03-30 0:00,US-2015-105151,10009,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2.94,5,East,5954,Corporate,2015-03-31 0:00,First Class,New York,Art,USD10.5
Office Supplies,New York City,United States,BE-11335,Bill Eplett,0,2017-01-15 0:00,CA-2017-166912,10009,OFF-PA-10001033,Xerox 1893,40.1702,2,East,5968,Home Office,2017-01-17 0:00,First Class,New York,Paper,USD81.98
Office Supplies,New York City,United States,JK-15640,Jim Kriz,0,2016-12-25 0:00,CA-2016-143980,10011,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,124.488,2,East,5974,Home Office,2016-12-29 0:00,Standard Class,New York,Appliances,USD414.95
Office Supplies,New York City,United States,MV-18190,Mike Vittorini,0,2017-11-21 0:00,CA-2017-114895,10035,OFF-PA-10000232,Xerox 1975,6.3504,2,East,5983,Consumer,2017-11-28 0:00,Standard Class,New York,Paper,USD12.96
Technology,New Bedford,United States,KN-16390,Katherine Nockton,0,2018-12-11 0:00,CA-2018-129581,2740,TEC-PH-10001527,Plantronics MX500i Earset,3.8655,3,East,6007,Corporate,2018-12-18 0:00,Standard Class,Massachusetts,Phones,USD128.84
Technology,Providence,United States,LS-16945,Linda Southworth,0,2018-04-24 0:00,US-2018-128832,2908,TEC-AC-10004855,V7 USB Numeric Keypad,4.8986,2,East,6024,Corporate,2018-04-27 0:00,First Class,Rhode Island,Accessories,USD69.98
Furniture,Nashua,United States,SS-20140,Saphhira Shifley,0,2017-12-25 0:00,CA-2017-101168,3060,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",6.5472,4,East,6032,Corporate,2018-01-01 0:00,Standard Class,New Hampshire,Furnishings,USD21.12
Office Supplies,New York City,United States,TD-20995,Tamara Dahlen,0,2018-04-23 0:00,CA-2018-104010,10011,OFF-SU-10001218,Fiskars Softgrip Scissors,15.372,5,East,6033,Consumer,2018-04-25 0:00,First Class,New York,Supplies,USD54.89
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,0,2015-03-02 0:00,CA-2015-107524,10009,OFF-EN-10001990,Staple envelope,5.3392,2,East,6058,Home Office,2015-03-08 0:00,Standard Class,New York,Envelopes,USD11.35
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,0,2015-03-02 0:00,CA-2015-107524,10009,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",17.472,5,East,6059,Home Office,2015-03-08 0:00,Standard Class,New York,Paper,USD36.39
Office Supplies,Rochester,United States,EH-14125,Eugene Hildebrand,0,2016-04-10 0:00,CA-2016-134201,14609,OFF-ST-10001476,Steel Personal Filing/Posting Tote,38.3508,4,East,6061,Home Office,2016-04-16 0:00,Standard Class,New York,Storage,USD142.03
Office Supplies,Rochester,United States,EH-14125,Eugene Hildebrand,0,2016-04-10 0:00,CA-2016-134201,14609,OFF-AR-10002804,Faber Castell Col-Erase Pencils,6.0147,3,East,6062,Home Office,2016-04-16 0:00,Standard Class,New York,Art,USD14.67
Technology,New York City,United States,PG-18820,Patrick Gardner,0,2017-09-01 0:00,CA-2017-151561,10011,TEC-AC-10001432,Enermax Aurora Lite Keyboard,206.316,6,East,6077,Consumer,2017-09-07 0:00,Standard Class,New York,Accessories,USD468.89
Technology,New York City,United States,PG-18820,Patrick Gardner,0,2017-09-01 0:00,CA-2017-151561,10011,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,30.4416,2,East,6078,Consumer,2017-09-07 0:00,Standard Class,New York,Accessories,USD72.48
Office Supplies,New York City,United States,PG-18820,Patrick Gardner,0,2017-09-01 0:00,CA-2017-151561,10011,OFF-SU-10001574,Acme Value Line Scissors,3.285,3,East,6079,Consumer,2017-09-07 0:00,Standard Class,New York,Supplies,USD10.94
Furniture,New York City,United States,PG-18820,Patrick Gardner,0,2017-09-01 0:00,CA-2017-151561,10011,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",61.3824,3,East,6080,Consumer,2017-09-07 0:00,Standard Class,New York,Furnishings,USD191.81
Technology,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,TEC-AC-10002647,"LogitechÿWireless Boombox Speaker - portable - wireless, wired",95.76,2,East,6092,Consumer,2018-09-26 0:00,Standard Class,New York,Accessories,USD212.80
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",18.1044,9,East,6093,Consumer,2018-09-26 0:00,Standard Class,New York,Paper,USD38.52
Technology,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,21.792,2,East,6094,Consumer,2018-09-26 0:00,Standard Class,New York,Accessories,USD72.64
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",12.712,4,East,6095,Consumer,2018-09-26 0:00,Standard Class,New York,Storage,USD45.39
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",6.3296,2,East,6096,Consumer,2018-09-26 0:00,Standard Class,New York,Paper,USD13.76
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,OFF-FA-10000304,Advantus Push Pins,1.7876,2,East,6099,Consumer,2018-09-26 0:00,Standard Class,New York,Fasteners,USD4.36
Technology,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,TEC-PH-10002885,Apple iPhone 5,350.9082,2,East,6101,Consumer,2018-09-26 0:00,Standard Class,New York,Phones,USD1299.66
Technology,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,TEC-PH-10000215,Plantronics CordlessÿPhone Headsetÿwith In-line Volume - M214C,28.3095,3,East,6103,Consumer,2018-09-26 0:00,Standard Class,New York,Phones,USD104.84
Technology,New York City,United States,SV-20365,Seth Vernon,0,2018-09-20 0:00,CA-2018-100111,10035,TEC-AC-10001998,LogitechÿLS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20.3898,3,East,6104,Consumer,2018-09-26 0:00,Standard Class,New York,Accessories,USD59.96
Technology,New York City,United States,CM-12655,Corinna Mitchell,0,2017-11-13 0:00,US-2017-113677,10011,TEC-PH-10002114,Xiaomi Mi3,592.7896,4,East,6117,Home Office,2017-11-19 0:00,Standard Class,New York,Phones,USD2279.96
Office Supplies,New York City,United States,CM-12655,Corinna Mitchell,0,2017-11-13 0:00,US-2017-113677,10011,OFF-LA-10001569,Avery 499,6.8724,3,East,6118,Home Office,2017-11-19 0:00,Standard Class,New York,Labels,USD14.94
Office Supplies,Manchester,United States,JF-15190,Jamie Frazer,0,2018-07-09 0:00,CA-2018-121083,6040,OFF-PA-10001497,Xerox 1914,134.652,5,East,6141,Consumer,2018-07-15 0:00,Standard Class,Connecticut,Paper,USD274.80
Office Supplies,Manchester,United States,JF-15190,Jamie Frazer,0,2018-07-09 0:00,CA-2018-121083,6040,OFF-ST-10002554,Tennsco Industrial Shelving,3.9128,4,East,6142,Consumer,2018-07-15 0:00,Standard Class,Connecticut,Storage,USD195.63
Technology,Manchester,United States,JF-15190,Jamie Frazer,0,2018-07-09 0:00,CA-2018-121083,6040,TEC-PH-10001336,Digium D40 VoIP phone,74.8142,2,East,6143,Consumer,2018-07-15 0:00,Standard Class,Connecticut,Phones,USD257.98
Office Supplies,Manchester,United States,JF-15190,Jamie Frazer,0,2018-07-09 0:00,CA-2018-121083,6040,OFF-AR-10002987,Prismacolor Color Pencil Set,48.8064,6,East,6144,Consumer,2018-07-15 0:00,Standard Class,Connecticut,Art,USD119.04
Office Supplies,New York City,United States,MH-17440,Mark Haberlin,0,2017-12-19 0:00,CA-2017-141523,10035,OFF-AR-10001545,Newell 326,1.0208,2,East,6172,Corporate,2017-12-24 0:00,Second Class,New York,Art,USD3.52
Office Supplies,New York City,United States,MH-17785,Maya Herman,0,2016-11-15 0:00,CA-2016-138954,10035,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,20.5755,3,East,6187,Corporate,2016-11-17 0:00,First Class,New York,Storage,USD70.95
Office Supplies,New York City,United States,MH-17785,Maya Herman,0,2016-11-15 0:00,CA-2016-138954,10035,OFF-AR-10001955,Newell 319,35.712,6,East,6189,Corporate,2016-11-17 0:00,First Class,New York,Art,USD119.04
Furniture,New York City,United States,JM-15535,Jessica Myrick,0,2017-12-24 0:00,CA-2017-157259,10035,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,207.8856,9,East,6191,Consumer,2017-12-28 0:00,Standard Class,New York,Furnishings,USD799.55
Furniture,New York City,United States,MC-17425,Mark Cousins,0,2016-11-28 0:00,CA-2016-161711,10035,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",27.9456,3,East,6216,Corporate,2016-12-03 0:00,Standard Class,New York,Furnishings,USD68.15
Office Supplies,New York City,United States,MC-17425,Mark Cousins,0,2016-11-28 0:00,CA-2016-161711,10035,OFF-EN-10001539,Staple envelope,29.2528,8,East,6217,Corporate,2016-12-03 0:00,Standard Class,New York,Envelopes,USD62.24
Furniture,Concord,United States,LO-17170,Lori Olson,0,2018-05-28 0:00,CA-2018-141572,3301,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",101.4504,8,East,6242,Corporate,2018-05-31 0:00,Second Class,New Hampshire,Furnishings,USD247.44
Office Supplies,New York City,United States,JH-15820,John Huston,0,2016-03-28 0:00,CA-2016-133536,10009,OFF-EN-10004459,Security-Tint Envelopes,11.2308,3,East,6259,Consumer,2016-03-30 0:00,Second Class,New York,Envelopes,USD22.92
Office Supplies,Long Beach,United States,LR-17035,Lisa Ryan,0,2018-07-23 0:00,CA-2018-103506,11561,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",19.872,4,East,6262,Corporate,2018-07-27 0:00,Standard Class,New York,Labels,USD41.39
Technology,Cambridge,United States,RM-19675,Robert Marley,0,2016-10-01 0:00,CA-2016-115392,2138,TEC-PH-10002496,Cisco SPA301,93.594,2,East,6268,Home Office,2016-10-04 0:00,Second Class,Massachusetts,Phones,USD311.98
Office Supplies,Cambridge,United States,RM-19675,Robert Marley,0,2016-10-01 0:00,CA-2016-115392,2138,OFF-BI-10000829,Avery Non-Stick Binders,10.327,5,East,6269,Home Office,2016-10-04 0:00,Second Class,Massachusetts,Binders,USD22.44
Office Supplies,Beverly,United States,AJ-10780,Anthony Jacobs,0,2015-12-28 0:00,CA-2015-141313,1915,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,503.7822,6,East,6296,Corporate,2016-01-01 0:00,Standard Class,Massachusetts,Appliances,USD1737.18
Office Supplies,Beverly,United States,AJ-10780,Anthony Jacobs,0,2015-12-28 0:00,CA-2015-141313,1915,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",84.51,5,East,6297,Corporate,2016-01-01 0:00,Standard Class,Massachusetts,Storage,USD704.25
Office Supplies,Beverly,United States,AJ-10780,Anthony Jacobs,0,2015-12-28 0:00,CA-2015-141313,1915,OFF-PA-10003302,Xerox 1906,66.6272,4,East,6298,Corporate,2016-01-01 0:00,Standard Class,Massachusetts,Paper,USD141.75
Office Supplies,New York City,United States,AI-10855,Arianne Irving,0,2018-05-05 0:00,CA-2018-107552,10035,OFF-PA-10002947,Xerox 1923,3.2064,1,East,6305,Consumer,2018-05-05 0:00,Same Day,New York,Paper,USD6.67
Office Supplies,Fairfield,United States,NG-18355,Nat Gilpin,0,2018-02-16 0:00,CA-2018-120019,6824,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,81.1314,3,East,6313,Corporate,2018-02-21 0:00,Standard Class,Connecticut,Storage,USD579.50
Technology,Fairfield,United States,NG-18355,Nat Gilpin,0,2018-02-16 0:00,CA-2018-120019,6824,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",7.3451,1,East,6314,Corporate,2018-02-21 0:00,Standard Class,Connecticut,Phones,USD14.99
Technology,Newark,United States,DB-13660,Duane Benoit,0,2015-06-17 0:00,CA-2015-104402,19711,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,31.0059,3,East,6324,Consumer,2015-06-23 0:00,Standard Class,Delaware,Machines,USD65.96
Office Supplies,New York City,United States,MH-17455,Mark Hamilton,0,2015-07-11 0:00,CA-2015-133305,10011,OFF-PA-10001970,Xerox 1881,23.0864,4,East,6335,Consumer,2015-07-15 0:00,Standard Class,New York,Paper,USD49.11
Technology,New York City,United States,TS-21370,Todd Sumrall,0,2018-10-05 0:00,CA-2018-143112,10035,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,43.9,4,East,6339,Corporate,2018-10-09 0:00,Standard Class,New York,Phones,USD87.79
Technology,New York City,United States,TS-21370,Todd Sumrall,0,2018-10-05 0:00,CA-2018-143112,10035,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",1351.9896,4,East,6341,Corporate,2018-10-09 0:00,Standard Class,New York,Machines,USD5199.96
Technology,Newark,United States,EM-14140,Eugene Moren,0,2016-03-07 0:00,CA-2016-146255,19711,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,52.734,3,East,6343,Home Office,2016-03-10 0:00,First Class,Delaware,Accessories,USD119.84
Office Supplies,Newark,United States,EM-14140,Eugene Moren,0,2016-03-07 0:00,CA-2016-146255,19711,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",14.9156,2,East,6344,Home Office,2016-03-10 0:00,First Class,Delaware,Binders,USD30.44
Office Supplies,Newark,United States,EM-14140,Eugene Moren,0,2016-03-07 0:00,CA-2016-146255,19711,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,33.2544,2,East,6345,Home Office,2016-03-10 0:00,First Class,Delaware,Binders,USD69.28
Technology,Newark,United States,EM-14140,Eugene Moren,0,2016-03-07 0:00,CA-2016-146255,19711,TEC-PH-10001619,LG G3,170.5113,3,East,6346,Home Office,2016-03-10 0:00,First Class,Delaware,Phones,USD587.97
Office Supplies,New York City,United States,RB-19465,Rick Bensley,0,2018-10-20 0:00,CA-2018-104822,10024,OFF-LA-10002034,Avery 478,12.0295,5,East,6347,Home Office,2018-10-20 0:00,Same Day,New York,Labels,USD24.55
Office Supplies,New York City,United States,BS-11590,Brendan Sweed,0,2016-09-06 0:00,US-2016-109015,10011,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,2.0975,1,East,6354,Corporate,2016-09-12 0:00,Standard Class,New York,Appliances,USD8.39
Technology,New York City,United States,BS-11590,Brendan Sweed,0,2016-09-06 0:00,US-2016-109015,10011,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,101.394,2,East,6355,Corporate,2016-09-12 0:00,Standard Class,New York,Phones,USD337.98
Technology,New York City,United States,DS-13030,Darrin Sayre,0,2018-04-04 0:00,CA-2018-144848,10009,TEC-PH-10004006,Panasonic KX - TS880B Telephone,11.1294,1,East,6366,Home Office,2018-04-05 0:00,First Class,New York,Phones,USD41.21
Office Supplies,New York City,United States,DS-13030,Darrin Sayre,0,2018-04-04 0:00,CA-2018-144848,10009,OFF-SU-10000646,Premier Automatic Letter Opener,7.2111,1,East,6367,Home Office,2018-04-05 0:00,First Class,New York,Supplies,USD240.37
Technology,New York City,United States,DS-13030,Darrin Sayre,0,2018-04-04 0:00,CA-2018-144848,10009,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,33.3256,2,East,6368,Home Office,2018-04-05 0:00,First Class,New York,Phones,USD119.02
Furniture,New York City,United States,CC-12430,Chuck Clark,0,2018-10-03 0:00,CA-2018-143035,10009,FUR-FU-10001934,Magnifier Swing Arm Lamp,21.8192,4,East,6372,Home Office,2018-10-05 0:00,Second Class,New York,Furnishings,USD83.92
Office Supplies,New York City,United States,CC-12430,Chuck Clark,0,2018-10-03 0:00,CA-2018-143035,10009,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",3.1161,3,East,6373,Home Office,2018-10-05 0:00,Second Class,New York,Art,USD6.62
Technology,New York City,United States,CC-12430,Chuck Clark,0,2018-10-03 0:00,CA-2018-143035,10009,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,66.9546,3,East,6374,Home Office,2018-10-05 0:00,Second Class,New York,Accessories,USD371.97
Technology,Waterbury,United States,DB-13360,Dennis Bolton,0,2018-04-10 0:00,CA-2018-150623,6708,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,41.9958,1,East,6379,Home Office,2018-04-14 0:00,Standard Class,Connecticut,Accessories,USD99.98
Office Supplies,Waterbury,United States,DB-13360,Dennis Bolton,0,2018-04-10 0:00,CA-2018-150623,6708,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,71.5375,5,East,6380,Home Office,2018-04-14 0:00,Standard Class,Connecticut,Storage,USD286.14
Office Supplies,New York City,United States,PK-19075,Pete Kriz,0,2017-12-14 0:00,CA-2017-129126,10011,OFF-PA-10001471,Strathmore Photo Frame Cards,6.7252,2,East,6392,Consumer,2017-12-19 0:00,Standard Class,New York,Paper,USD14.61
Office Supplies,New York City,United States,PK-19075,Pete Kriz,0,2017-12-14 0:00,CA-2017-129126,10011,OFF-LA-10003190,Avery 474,2.8224,2,East,6393,Consumer,2017-12-19 0:00,Standard Class,New York,Labels,USD5.75
Office Supplies,New York City,United States,PK-19075,Pete Kriz,0,2017-12-14 0:00,CA-2017-129126,10011,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",10.5252,6,East,6394,Consumer,2017-12-19 0:00,Standard Class,New York,Fasteners,USD21.48
Furniture,New York City,United States,PK-19075,Pete Kriz,0,2017-12-14 0:00,CA-2017-129126,10011,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,4,East,6395,Consumer,2017-12-19 0:00,Standard Class,New York,Furnishings,USD396.92
Office Supplies,New York City,United States,PK-19075,Pete Kriz,0,2017-12-14 0:00,CA-2017-129126,10011,OFF-ST-10004507,Advantus Rolling Storage Box,4.6305,1,East,6396,Consumer,2017-12-19 0:00,Standard Class,New York,Storage,USD17.14
Technology,Concord,United States,GM-14455,Gary Mitchum,0,2018-08-06 0:00,CA-2018-151981,3301,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",247.485,5,East,6399,Home Office,2018-08-12 0:00,Standard Class,New Hampshire,Phones,USD824.95
Office Supplies,Concord,United States,GM-14455,Gary Mitchum,0,2018-08-06 0:00,CA-2018-151981,3301,OFF-LA-10002195,Avery 481,11.8272,8,East,6400,Home Office,2018-08-12 0:00,Standard Class,New Hampshire,Labels,USD24.64
Office Supplies,Concord,United States,GM-14455,Gary Mitchum,0,2018-08-06 0:00,CA-2018-151981,3301,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",68.364,6,East,6401,Home Office,2018-08-12 0:00,Standard Class,New Hampshire,Art,USD227.88
